customer_id,transaction_id,customer_age,account_age_days,customer_gender,customer_income,account_balance,transaction_amount,transaction_hour,transaction_day,transaction_type,merchant_category,payment_method,transaction_location,is_international_transaction,device_type,device_trust_score,distance_from_home_km,transactions_last_24h,transactions_last_7d,avg_transaction_amount,previous_transaction_amount,time_since_last_transaction_min,failed_transaction_count_24h,new_device_used,location_mismatch,unusual_transaction_time,is_fraud
179908,TXN0079908,45,1682,Female,61935.0,72865.25,1012.19,0,Friday,Transfer,Dining,Contactless,Chennai,No,Mobile,52.0,17.1,3,27,768.77,858.89,173,0,Yes,No,Yes,1
179909,TXN0079909,21,1455,Male,37687.0,82667.4,653.04,22,Wednesday,Online Purchase,Electronics,Online,Chennai,No,POS,75.5,13.3,3,16,721.31,1556.15,841,1,No,No,No,0
179910,TXN0079910,26,1875,Female,56434.0,105164.23,2048.51,9,Monday,Purchase,Online Services,Contactless,Chennai,No,POS,96.6,26.1,5,15,2095.76,1435.77,266,3,No,No,No,0
179911,TXN0079911,36,732,Female,47453.0,98412.15,1241.58,13,Friday,Transfer,Clothing,Contactless,Bengaluru,No,Mobile,70.3,11.8,9,18,1532.07,3738.75,713,1,No,No,No,0
179912,TXN0079912,43,1966,Male,77835.0,26513.93,152.81,15,Friday,Purchase,Travel,Credit Card,Delhi,No,Mobile,60.7,6.6,3,15,115.92,151.53,171,1,No,No,No,0
179913,TXN0079913,57,1683,Male,80107.0,12364.38,4027.56,10,Wednesday,Online Purchase,Clothing,Debit Card,Ahmedabad,No,Mobile,89.5,15.3,1,23,6432.25,1836.64,199,0,No,No,No,0
179914,TXN0079914,26,455,Male,73109.0,103897.55,17460.5,18,Sunday,Online Purchase,Clothing,Online,Mumbai,No,Mobile,82.4,19.3,4,25,18313.61,18737.95,104,0,No,No,No,0
179915,TXN0079915,35,1367,Female,43083.0,60363.72,6235.42,15,Tuesday,Purchase,Travel,Credit Card,Pune,No,Mobile,87.1,18.2,7,17,3432.51,7294.29,1653,0,No,No,No,0
179916,TXN0079916,39,983,Female,28318.0,53632.22,1261.1,13,Friday,Purchase,Entertainment,Credit Card,Other,No,Mobile,54.5,3.0,3,15,969.48,1313.71,188,1,No,No,No,0
179917,TXN0079917,23,1512,Female,71603.0,59529.64,7795.37,21,Wednesday,Online Purchase,Dining,Credit Card,Chennai,No,POS,84.8,34.5,3,17,3886.66,4398.51,653,0,Yes,No,No,0
179918,TXN0079918,28,340,Female,62597.0,39920.34,1374.05,19,Monday,Online Purchase,Grocery,Credit Card,Kolkata,No,POS,85.8,37.9,3,20,1072.78,2641.81,169,1,No,No,No,0
179919,TXN0079919,18,1870,Female,117344.0,56083.12,1937.09,19,Wednesday,Purchase,Clothing,Debit Card,Ahmedabad,No,Tablet,94.4,56.8,3,15,774.51,1501.3,312,0,No,No,No,0
179920,TXN0079920,42,1709,Female,60980.0,63439.63,5625.2,9,Friday,Transfer,Online Services,Contactless,Mumbai,No,POS,91.1,25.5,5,20,4722.88,14291.49,477,1,No,No,No,0
179921,TXN0079921,27,1138,Female,136666.0,72318.77,870.3,6,Sunday,Bill Payment,Grocery,Debit Card,Mumbai,No,Mobile,89.5,36.2,4,11,694.57,1207.3,443,0,No,No,No,0
179922,TXN0079922,50,612,Female,90531.0,13497.09,16338.33,19,Friday,Purchase,Healthcare,Credit Card,Mumbai,No,POS,89.1,16.3,1,18,12912.02,18053.19,325,0,Yes,No,No,0
179923,TXN0079923,41,1030,Male,34031.0,22349.76,587.86,14,Sunday,Purchase,Dining,Online,Other,No,Mobile,58.5,62.1,5,19,666.62,310.97,219,0,No,No,No,0
179924,TXN0079924,34,466,Female,89814.0,58244.73,11232.51,8,Saturday,Online Purchase,Online Services,Online,Chennai,No,Desktop,82.8,12.2,6,17,6002.29,17077.41,861,0,No,Yes,No,1
179925,TXN0079925,28,2231,Male,91075.0,228703.61,2742.82,10,Saturday,Purchase,Clothing,Online,Delhi,No,Desktop,87.1,13.3,4,16,4605.8,2709.22,512,0,No,Yes,No,1
179926,TXN0079926,40,1042,Female,27434.0,6889.45,2681.79,13,Sunday,Purchase,Fuel,Contactless,Ahmedabad,No,Mobile,94.4,28.5,4,12,2661.05,2669.94,303,0,No,Yes,No,0
179927,TXN0079927,33,582,Female,52319.0,82964.29,1836.12,14,Thursday,Bill Payment,Grocery,Contactless,Pune,No,Desktop,95.3,6.9,6,18,2361.94,1021.41,2085,0,Yes,No,No,0
179928,TXN0079928,42,1242,Male,49997.0,11717.54,998.33,10,Monday,Online Purchase,Travel,Debit Card,Mumbai,No,Mobile,95.2,39.6,3,12,557.12,1205.24,417,0,No,No,No,0
179929,TXN0079929,49,1576,Male,60339.0,33045.58,794.82,11,Tuesday,Transfer,Dining,Online,Bengaluru,No,Desktop,89.3,10.9,2,14,454.31,445.64,136,0,No,No,No,0
179930,TXN0079930,28,3037,Female,53702.0,35079.57,204.69,22,Monday,Purchase,Healthcare,Debit Card,Chennai,No,Mobile,85.5,11.7,5,17,462.12,121.85,346,0,No,Yes,No,0
179931,TXN0079931,31,265,Female,33888.0,85265.13,1073.93,13,Wednesday,Online Purchase,Grocery,Online,Mumbai,No,Mobile,95.5,21.4,3,25,1300.92,578.0,353,1,No,No,No,0
179932,TXN0079932,50,406,Male,65201.0,17452.49,2802.69,8,Saturday,Online Purchase,Grocery,Credit Card,Delhi,No,POS,88.8,12.3,3,13,4509.17,2666.87,467,0,No,No,No,0
179933,TXN0079933,51,2240,Female,98100.0,15439.42,1399.86,12,Tuesday,Online Purchase,Dining,Online,Delhi,Yes,POS,85.1,4.9,4,23,2625.67,3273.93,91,0,Yes,No,No,1
179934,TXN0079934,25,1957,Female,81954.0,34338.78,1362.3,10,Sunday,ATM Withdrawal,Entertainment,Contactless,Delhi,No,Tablet,64.5,19.4,4,16,1275.51,1448.67,197,0,Yes,No,No,0
179935,TXN0079935,27,815,Male,31546.0,59603.95,5175.26,23,Saturday,Transfer,Online Services,Debit Card,Bengaluru,No,Tablet,57.9,6.8,4,11,4876.39,1642.91,33,0,No,No,Yes,0
179936,TXN0079936,27,1294,Female,81753.0,33804.85,8155.13,13,Saturday,Purchase,Clothing,Debit Card,Delhi,No,Desktop,81.8,19.2,6,18,6495.21,6630.36,198,0,No,No,No,0
179937,TXN0079937,39,2212,Other,29176.0,98495.36,2557.48,12,Sunday,Purchase,Dining,Credit Card,Other,No,Mobile,70.5,8.8,5,21,2278.14,6720.84,47,2,No,No,No,1
179938,TXN0079938,21,1333,Male,38586.0,17478.67,1755.05,9,Saturday,Purchase,Clothing,Online,Delhi,No,Desktop,55.8,8.6,4,19,3031.19,3081.99,303,0,No,No,No,0
179939,TXN0079939,36,1281,Female,51271.0,28626.2,797.64,20,Thursday,ATM Withdrawal,Clothing,Debit Card,Bengaluru,No,Mobile,84.9,25.5,1,16,351.48,763.81,42,0,No,No,No,0
179940,TXN0079940,36,660,Female,76731.0,63019.16,12240.84,17,Saturday,Online Purchase,Clothing,Credit Card,Kolkata,No,Mobile,55.0,5.2,5,27,15129.1,9105.16,336,1,No,No,No,0
179941,TXN0079941,29,1390,Female,25461.0,28873.85,328.82,12,Thursday,Purchase,Grocery,Credit Card,Mumbai,No,Desktop,77.6,33.3,6,21,223.58,218.76,98,1,No,Yes,No,0
179942,TXN0079942,37,2761,Male,53453.0,15842.05,3249.78,13,Wednesday,ATM Withdrawal,Online Services,Online,Kolkata,No,POS,77.5,12.2,6,23,2254.05,8005.88,488,0,No,No,No,0
179943,TXN0079943,37,1226,Male,67441.0,8384.03,607.34,0,Friday,Bill Payment,Fuel,Credit Card,Hyderabad,No,Mobile,81.9,60.5,2,23,740.55,435.67,199,0,No,No,Yes,0
179944,TXN0079944,32,1671,Male,57751.0,77456.68,404.26,18,Thursday,Online Purchase,Entertainment,Online,Mumbai,No,Mobile,82.6,38.1,6,22,608.05,548.47,211,0,No,No,No,0
179945,TXN0079945,54,1694,Male,55698.0,36214.71,944.41,12,Thursday,Purchase,Grocery,Credit Card,Delhi,No,Mobile,95.3,11.5,3,23,1329.03,353.6,320,1,No,No,No,0
179946,TXN0079946,32,1026,Female,103275.0,30598.62,196.18,12,Monday,Transfer,Electronics,Credit Card,Chennai,No,Mobile,94.7,30.4,3,21,212.6,166.9,81,1,No,No,No,0
179947,TXN0079947,36,579,Female,55295.0,21464.15,2170.67,7,Wednesday,Purchase,Online Services,Credit Card,Jaipur,No,Mobile,78.8,13.3,9,23,2044.5,1101.82,623,0,No,No,No,0
179948,TXN0079948,29,2125,Female,55727.0,36761.21,1921.92,19,Friday,Online Purchase,Grocery,Credit Card,Chennai,No,Mobile,84.4,22.5,1,27,2024.14,2309.61,223,0,No,No,No,0
179949,TXN0079949,47,4378,Female,42756.0,29183.97,4706.31,11,Monday,Purchase,Grocery,Credit Card,Delhi,No,Mobile,67.1,27.3,7,21,8338.24,11845.02,1457,0,Yes,No,No,0
179950,TXN0079950,24,936,Female,25928.0,89468.91,1050.63,9,Monday,Purchase,Clothing,Credit Card,Mumbai,No,POS,93.7,40.2,2,11,838.85,496.94,513,0,Yes,No,No,0
179951,TXN0079951,38,429,Female,30547.0,82109.16,2530.42,23,Wednesday,Bill Payment,Electronics,Credit Card,Jaipur,No,Mobile,84.1,12.6,3,21,2908.71,4900.93,1349,0,No,No,Yes,0
179952,TXN0079952,26,1022,Female,78785.0,34313.15,979.96,14,Wednesday,Purchase,Fuel,Credit Card,Ahmedabad,No,POS,69.2,31.7,5,20,1532.47,666.16,6331,0,No,No,No,0
179953,TXN0079953,18,272,Male,53477.0,30874.55,1441.56,21,Friday,Online Purchase,Grocery,Contactless,Jaipur,Yes,POS,91.0,11.9,5,25,1029.18,882.95,400,0,No,No,No,0
179954,TXN0079954,29,1763,Male,34100.0,30233.34,1940.91,7,Monday,Purchase,Grocery,Debit Card,Pune,No,Mobile,66.5,36.0,3,15,2842.91,5304.96,1996,0,No,No,No,0
179955,TXN0079955,29,861,Male,74705.0,161310.64,1032.5,13,Friday,Transfer,Dining,Credit Card,Mumbai,No,Mobile,76.5,8.1,5,13,1260.62,1427.8,1168,0,No,No,No,0
179956,TXN0079956,42,885,Male,40957.0,59516.58,1148.08,20,Tuesday,Online Purchase,Fuel,Credit Card,Ahmedabad,No,Desktop,83.3,26.6,2,14,645.26,1330.68,1656,2,No,No,No,0
179957,TXN0079957,27,1227,Female,31433.0,74099.36,664.65,3,Monday,Online Purchase,Healthcare,Credit Card,Pune,No,POS,94.8,2.6,5,18,1068.38,1679.97,150,0,No,No,Yes,0
179958,TXN0079958,18,1135,Male,40095.0,23964.9,1248.31,18,Sunday,Purchase,Dining,Credit Card,Bengaluru,No,POS,76.0,16.6,1,19,1264.38,1095.98,355,0,Yes,No,No,0
179959,TXN0079959,18,694,Male,42348.0,21043.63,3567.92,8,Tuesday,Transfer,Grocery,Credit Card,Mumbai,No,POS,88.2,15.3,8,20,3314.83,5949.44,187,0,No,No,No,0
179960,TXN0079960,38,428,Female,64741.0,41424.93,621.1,20,Tuesday,Purchase,Entertainment,Credit Card,Jaipur,No,Desktop,76.1,24.7,2,26,335.29,306.93,169,0,No,No,No,0
179961,TXN0079961,41,1395,Male,46263.0,48709.08,1128.66,19,Wednesday,Purchase,Healthcare,Debit Card,Mumbai,No,Mobile,79.5,17.2,6,16,848.39,939.26,419,0,No,No,No,0
179962,TXN0079962,38,1059,Male,59508.0,81390.2,1802.51,9,Wednesday,Bill Payment,Electronics,Credit Card,Hyderabad,No,Desktop,80.5,20.0,3,15,1477.55,2097.52,207,0,Yes,No,No,0
179963,TXN0079963,31,1205,Male,37475.0,144121.15,5170.9,13,Tuesday,Purchase,Electronics,Debit Card,Mumbai,No,Desktop,61.2,29.8,4,15,2693.58,3389.36,647,0,No,No,No,0
179964,TXN0079964,39,1634,Male,35548.0,178934.74,566.66,6,Tuesday,Purchase,Fuel,Credit Card,Bengaluru,No,POS,72.5,14.2,2,20,99.22,621.42,307,1,Yes,No,No,0
179965,TXN0079965,18,761,Female,113656.0,22670.59,13183.25,6,Wednesday,Purchase,Healthcare,Debit Card,Delhi,No,Mobile,89.0,17.2,3,14,9465.15,4061.26,542,1,No,No,No,0
179966,TXN0079966,18,685,Male,53768.0,41176.77,1018.99,12,Thursday,Transfer,Electronics,Debit Card,Chennai,No,Mobile,93.4,13.4,5,29,538.88,1257.25,23,0,No,No,No,0
179967,TXN0079967,20,709,Female,90257.0,31888.4,15880.72,11,Saturday,ATM Withdrawal,Dining,Credit Card,Delhi,No,Mobile,63.4,25.6,1,16,13880.19,5775.47,1109,0,No,No,No,0
179968,TXN0079968,34,1203,Male,68165.0,55926.09,552.04,6,Friday,Online Purchase,Travel,Credit Card,Pune,No,Mobile,82.7,8.6,4,19,368.94,291.19,215,0,No,No,No,0
179969,TXN0079969,45,2020,Female,32236.0,12336.26,778.72,21,Thursday,Purchase,Online Services,Contactless,Jaipur,No,Mobile,70.9,18.4,3,15,518.97,516.4,73,1,No,No,No,0
179970,TXN0079970,25,2284,Female,65465.0,6936.33,6170.96,22,Friday,ATM Withdrawal,Grocery,Debit Card,Other,No,Mobile,80.5,18.3,3,25,4961.25,4100.98,78,1,No,No,No,0
179971,TXN0079971,26,800,Male,157287.0,8199.05,795.23,17,Wednesday,Purchase,Online Services,Credit Card,Delhi,No,Mobile,74.7,43.5,3,24,434.19,879.69,312,0,No,No,No,0
179972,TXN0079972,43,2629,Male,77865.0,51917.28,484.76,11,Wednesday,Online Purchase,Grocery,Credit Card,Other,No,Mobile,97.5,32.3,3,17,509.54,823.45,1518,0,No,No,No,0
179973,TXN0079973,31,2510,Male,52175.0,102093.38,765.25,22,Saturday,Transfer,Dining,Credit Card,Chennai,No,Mobile,78.1,35.7,6,24,269.8,348.43,511,2,No,No,No,0
179974,TXN0079974,38,3042,Female,65772.0,25559.23,4596.14,23,Friday,Purchase,Dining,Contactless,Kolkata,No,POS,90.7,11.6,2,17,6115.37,2263.57,2205,0,No,No,Yes,0
179975,TXN0079975,37,939,Female,50883.0,45102.62,194.72,8,Saturday,Purchase,Dining,Debit Card,Bengaluru,No,POS,70.0,25.6,3,22,271.82,167.74,3044,1,No,No,No,0
179976,TXN0079976,22,2447,Male,,98563.6,1414.51,17,Sunday,Purchase,Online Services,Contactless,Ahmedabad,No,Desktop,75.9,13.6,4,16,2907.62,625.8,396,0,No,No,No,0
179977,TXN0079977,56,868,Male,55586.0,184198.59,671.08,16,Monday,ATM Withdrawal,Healthcare,Credit Card,Chennai,No,Mobile,75.4,52.1,4,19,641.48,1215.98,269,1,No,No,No,0
179978,TXN0079978,26,1102,Female,70546.0,63527.87,1663.57,14,Wednesday,ATM Withdrawal,Dining,Debit Card,Kolkata,No,Mobile,94.5,35.9,2,19,1612.7,1473.83,2641,0,No,No,No,0
179979,TXN0079979,57,875,Female,43863.0,52573.98,1012.2,6,Wednesday,Transfer,Online Services,Credit Card,Pune,No,POS,90.7,6.3,5,14,568.47,439.82,340,0,No,No,No,0
179980,TXN0079980,42,553,Male,99142.0,154889.62,4637.45,8,Tuesday,Bill Payment,Fuel,Debit Card,Delhi,No,Tablet,93.5,8.6,3,26,4649.51,12109.76,202,0,No,No,No,0
179981,TXN0079981,39,650,Female,54772.0,55822.09,331.91,10,Sunday,Purchase,Electronics,Credit Card,Other,No,Mobile,66.5,6.3,3,25,657.81,299.1,904,1,No,No,No,0
179982,TXN0079982,20,1552,Male,63355.0,14323.56,867.7,15,Wednesday,Purchase,Clothing,Credit Card,Pune,No,Desktop,82.3,20.7,5,18,946.08,557.29,1901,0,No,No,No,0
179983,TXN0079983,40,889,Female,79154.0,37921.75,742.42,8,Monday,Purchase,Dining,Credit Card,Ahmedabad,No,Tablet,64.8,55.4,2,15,1169.74,379.34,414,1,No,No,No,0
179984,TXN0079984,35,1851,Female,36632.0,34393.7,2414.79,21,Sunday,Online Purchase,Healthcare,Debit Card,Bengaluru,No,POS,79.8,9.0,5,19,2688.81,1820.16,240,1,No,No,No,0
179985,TXN0079985,34,2342,Female,104208.0,9545.01,3009.62,22,Tuesday,Purchase,Electronics,Credit Card,Pune,No,Mobile,89.7,30.0,8,17,1255.21,1801.1,570,1,No,No,No,0
179986,TXN0079986,22,599,Male,,12059.29,8659.82,2,Wednesday,Online Purchase,Dining,Credit Card,Mumbai,No,Mobile,85.6,50.2,3,19,2893.36,5252.8,436,1,No,No,Yes,0
179987,TXN0079987,46,1586,Female,83748.0,16106.63,2984.07,17,Tuesday,Purchase,Fuel,Debit Card,Pune,No,Mobile,59.1,10.4,5,18,3054.01,8717.85,332,0,No,No,No,0
179988,TXN0079988,46,806,Male,45842.0,123647.82,2475.09,22,Friday,Purchase,Grocery,Debit Card,Jaipur,No,Mobile,85.5,11.1,5,29,3314.82,4161.24,1748,1,No,No,No,0
179989,TXN0079989,18,970,Male,21668.0,25928.62,4914.34,12,Thursday,Purchase,Fuel,Debit Card,Bengaluru,No,POS,77.0,22.9,3,14,3429.9,9066.06,1236,0,No,No,No,0
179990,TXN0079990,29,1489,Female,76954.0,12128.17,1864.76,9,Saturday,ATM Withdrawal,Dining,Online,Pune,No,Mobile,61.7,13.2,5,15,1137.19,1509.27,319,0,No,No,No,1
179991,TXN0079991,33,1061,Female,27146.0,59533.81,1291.68,9,Friday,Purchase,Electronics,Debit Card,Pune,No,POS,79.2,22.2,4,27,675.65,742.54,139,0,No,No,No,0
179992,TXN0079992,40,112,Female,18000.0,10023.42,3955.64,15,Sunday,Purchase,Fuel,Debit Card,Mumbai,No,Mobile,70.6,11.5,8,18,2640.76,7328.91,143,0,No,No,No,0
179993,TXN0079993,38,780,Male,36440.0,14182.1,4135.41,10,Saturday,Transfer,Clothing,Credit Card,Bengaluru,No,Mobile,85.4,29.0,4,25,5788.69,2470.95,295,0,No,No,No,0
179994,TXN0079994,35,1784,Female,40934.0,75816.65,584.07,0,Friday,Purchase,Entertainment,Debit Card,Ahmedabad,No,Desktop,52.3,19.1,4,28,409.35,692.9,405,0,No,No,Yes,0
179995,TXN0079995,41,1722,Female,60741.0,15276.69,1375.66,17,Friday,ATM Withdrawal,Dining,Contactless,Pune,No,Mobile,83.2,22.9,4,23,1362.82,1481.54,1040,1,No,No,No,0
179996,TXN0079996,57,3508,Female,96326.0,7179.87,5180.05,18,Sunday,Purchase,Fuel,Credit Card,Pune,No,Mobile,86.8,16.4,5,25,3059.77,7707.58,12,0,No,No,No,0
179997,TXN0079997,33,1031,Female,42964.0,19500.89,1425.4,19,Sunday,Purchase,Travel,Debit Card,Kolkata,No,POS,95.1,22.6,3,19,1624.16,2659.2,469,1,No,No,No,0
179998,TXN0079998,47,952,Female,86632.0,85897.72,4265.68,14,Thursday,Transfer,Electronics,Credit Card,Pune,No,Tablet,75.6,28.9,5,22,4580.24,1808.06,626,0,No,No,No,0
179999,TXN0079999,55,449,Female,29549.0,28645.67,1941.29,17,Tuesday,ATM Withdrawal,Clothing,Debit Card,Delhi,No,Mobile,77.1,79.6,4,21,1875.34,3057.99,419,1,No,No,No,0
180000,TXN0080000,53,1594,Male,25312.0,26552.51,3314.06,20,Thursday,Transfer,Fuel,Contactless,Pune,No,Mobile,82.8,15.3,6,10,2137.64,7572.69,598,0,No,No,No,0
180001,TXN0080001,43,540,Female,49132.0,180983.15,13196.31,11,Wednesday,ATM Withdrawal,Healthcare,Credit Card,Mumbai,No,Mobile,72.0,28.7,5,9,21682.12,41580.01,737,1,No,No,No,0
180002,TXN0080002,43,864,Female,71636.0,46013.61,3767.36,15,Thursday,ATM Withdrawal,Online Services,Debit Card,Delhi,No,POS,77.9,20.2,3,28,3399.28,1438.18,238,0,No,No,No,0
180003,TXN0080003,41,319,Female,47136.0,73072.08,1663.29,9,Wednesday,Purchase,Grocery,Credit Card,Bengaluru,No,POS,50.8,14.3,5,23,1089.0,1493.75,1463,0,No,No,No,0
180004,TXN0080004,55,1406,Female,79146.0,12695.22,2170.66,1,Friday,Purchase,Electronics,Online,Other,No,Mobile,73.9,13.4,4,20,2709.8,1791.15,771,0,No,No,Yes,0
180005,TXN0080005,32,742,Female,49153.0,40794.18,3963.62,15,Monday,ATM Withdrawal,Grocery,Credit Card,Jaipur,No,Mobile,65.0,7.8,3,16,8775.83,5219.11,320,0,No,No,No,0
180006,TXN0080006,32,716,Male,62051.0,33581.86,894.86,11,Thursday,Online Purchase,Fuel,Debit Card,Pune,No,Desktop,88.5,43.6,6,21,419.53,1175.84,336,0,No,No,No,0
180007,TXN0080007,29,801,Male,38494.0,65527.82,1656.73,20,Friday,ATM Withdrawal,Clothing,Online,Hyderabad,No,Tablet,75.9,27.9,3,9,3284.1,334.3,785,0,No,No,No,0
180008,TXN0080008,63,265,Female,132757.0,117050.38,3066.69,20,Thursday,Purchase,Online Services,Debit Card,Kolkata,No,Mobile,59.6,9.6,3,15,3382.48,2919.84,522,3,No,No,No,0
180009,TXN0080009,53,1431,Female,98125.0,23152.37,50.0,15,Saturday,Online Purchase,Grocery,Credit Card,Pune,No,Mobile,65.5,28.7,2,14,80.0,52.39,3462,0,No,No,No,0
180010,TXN0080010,29,1882,Female,36041.0,34858.7,1547.43,9,Friday,ATM Withdrawal,Electronics,Credit Card,Bengaluru,No,Mobile,85.8,20.7,4,23,1735.25,2252.41,120,0,No,No,No,0
180011,TXN0080011,23,2053,Male,51222.0,30245.24,7490.95,20,Sunday,ATM Withdrawal,Healthcare,Debit Card,Jaipur,No,Mobile,88.7,13.3,6,17,3487.93,8022.98,22,0,No,No,No,0
180012,TXN0080012,34,887,Male,45973.0,132704.79,676.25,16,Saturday,Bill Payment,Dining,Credit Card,Kolkata,No,Desktop,93.6,8.8,7,24,605.57,293.37,90,0,No,No,No,0
180013,TXN0080013,37,555,Male,28031.0,19881.31,3926.05,3,Sunday,Online Purchase,Grocery,Online,Kolkata,No,Mobile,74.7,35.7,1,18,3925.68,3294.47,159,0,No,No,Yes,0
180014,TXN0080014,39,2290,Male,69033.0,24014.56,650.19,17,Monday,Online Purchase,Healthcare,Credit Card,Chennai,No,Mobile,73.9,54.1,2,25,711.12,563.13,774,0,No,No,No,0
180015,TXN0080015,19,1922,Male,80023.0,16399.63,33372.37,19,Thursday,Transfer,Clothing,Contactless,Bengaluru,No,Mobile,92.0,36.3,3,17,44766.43,48269.84,107,0,No,No,No,0
180016,TXN0080016,28,466,Other,76322.0,108101.88,11416.66,13,Friday,Bill Payment,Electronics,Contactless,Bengaluru,No,Mobile,90.9,47.8,6,12,9650.01,14438.25,249,0,Yes,No,No,0
180017,TXN0080017,49,1892,Male,81447.0,65906.96,612.85,23,Friday,Transfer,Travel,Debit Card,Bengaluru,No,Tablet,38.8,11.2,3,18,453.32,309.95,361,0,No,No,Yes,0
180018,TXN0080018,43,570,Other,32639.0,67509.2,1967.46,17,Friday,Online Purchase,Clothing,Online,Jaipur,No,Mobile,87.8,1.5,3,11,1679.16,3390.99,229,0,Yes,No,No,0
180019,TXN0080019,28,1987,Female,34550.0,76959.98,2389.43,13,Friday,Purchase,Electronics,Credit Card,Bengaluru,No,Mobile,77.3,54.0,6,22,3782.89,1682.46,133,1,Yes,No,No,0
180020,TXN0080020,47,1405,Male,49039.0,62626.31,2859.61,13,Wednesday,Purchase,Fuel,Credit Card,Hyderabad,No,POS,57.6,14.8,6,14,2680.33,1932.77,248,0,Yes,No,No,0
180021,TXN0080021,47,849,Male,37338.0,50135.14,2212.27,10,Saturday,Bill Payment,Clothing,Credit Card,Jaipur,No,Mobile,91.6,10.3,5,20,1129.56,3227.77,301,0,Yes,No,No,0
180022,TXN0080022,60,2267,Male,36365.0,25959.45,3764.22,5,Wednesday,Bill Payment,Travel,Online,Delhi,No,Tablet,95.7,7.2,2,26,3445.66,3725.4,179,1,No,No,Yes,0
180023,TXN0080023,34,2533,Female,40735.0,15804.41,17672.2,10,Thursday,Purchase,Entertainment,Credit Card,Ahmedabad,No,Mobile,84.7,59.1,3,19,16148.88,24157.46,3058,0,No,No,No,0
180024,TXN0080024,29,1411,Male,49129.0,24280.32,2836.35,12,Sunday,Online Purchase,Online Services,Contactless,Other,No,Mobile,91.0,32.0,5,17,2039.4,3233.61,483,0,No,No,No,0
180025,TXN0080025,34,1827,Male,32800.0,32014.03,856.52,8,Friday,Bill Payment,Online Services,Debit Card,Hyderabad,No,Mobile,81.4,29.2,3,16,755.45,423.47,482,0,No,No,No,0
180026,TXN0080026,46,1005,Female,155324.0,17940.71,4166.09,12,Friday,Purchase,Dining,Contactless,Pune,No,Mobile,83.1,0.6,4,24,3021.1,2759.11,182,0,No,No,No,0
180027,TXN0080027,22,1462,Male,114611.0,44231.88,1044.29,23,Tuesday,Purchase,Dining,Credit Card,Mumbai,No,POS,83.3,9.5,5,23,1677.31,619.16,77,0,No,No,Yes,0
180028,TXN0080028,36,1623,Female,30388.0,13697.25,1015.68,12,Saturday,Bill Payment,Entertainment,Credit Card,Jaipur,No,Mobile,73.4,11.0,3,11,1307.06,626.77,463,0,No,No,No,0
180029,TXN0080029,36,1269,Female,61095.0,19722.36,6240.58,21,Monday,Purchase,Dining,Credit Card,Hyderabad,No,POS,94.1,30.6,4,16,3308.74,9413.77,227,0,No,No,No,0
180030,TXN0080030,51,462,Female,169458.0,70279.24,604.18,12,Thursday,Transfer,Clothing,Credit Card,Chennai,No,Mobile,47.3,11.7,5,18,646.12,340.25,151,0,No,No,No,0
180031,TXN0080031,30,1223,Female,80720.0,49342.79,17502.84,14,Thursday,Online Purchase,Electronics,Credit Card,Pune,No,Mobile,70.4,18.2,5,12,23325.29,22779.12,323,0,No,No,No,0
180032,TXN0080032,34,3766,Female,26841.0,116699.22,2461.93,4,Friday,Transfer,Fuel,Contactless,Delhi,No,Mobile,84.3,59.6,8,19,1702.02,4623.71,489,0,No,No,Yes,0
180033,TXN0080033,42,862,Female,58933.0,34286.44,1037.06,15,Thursday,Purchase,Clothing,Online,Hyderabad,No,Desktop,67.3,31.2,2,17,1323.96,762.77,369,0,No,No,No,0
180034,TXN0080034,29,1505,Female,24563.0,176220.87,2342.58,15,Sunday,Bill Payment,Healthcare,Contactless,Mumbai,No,Mobile,71.5,9.6,4,23,2478.35,2383.41,204,0,No,No,No,0
180035,TXN0080035,27,1523,Female,22576.0,39571.83,5462.29,9,Tuesday,Bill Payment,Grocery,Debit Card,Chennai,No,POS,88.3,11.5,4,23,4762.23,7223.26,51,0,No,No,No,0
180036,TXN0080036,57,2477,Female,46328.0,24947.69,938.13,10,Saturday,Purchase,Grocery,Debit Card,Chennai,No,POS,80.8,35.5,4,15,1324.83,2131.44,495,0,No,No,No,0
180037,TXN0080037,42,1103,Male,50283.0,36051.33,3243.92,20,Tuesday,Purchase,Dining,Online,Mumbai,No,POS,75.3,20.6,3,19,5355.9,3259.69,669,0,No,No,No,0
180038,TXN0080038,49,861,Female,65137.0,32567.04,2035.78,16,Saturday,Online Purchase,Dining,Credit Card,Chennai,No,POS,82.1,34.8,4,16,2866.24,944.44,65,1,No,No,No,0
180039,TXN0080039,44,1193,Female,41937.0,28858.59,970.27,21,Tuesday,Transfer,Clothing,Debit Card,Delhi,No,Mobile,44.4,33.6,8,21,897.7,1376.27,312,0,No,No,No,0
180040,TXN0080040,35,1233,Male,65955.0,41222.48,1983.53,0,Thursday,Online Purchase,Fuel,Online,Chennai,No,Desktop,80.4,9.6,2,23,2194.65,2944.83,707,1,No,No,Yes,0
180041,TXN0080041,29,1861,Female,69844.0,4924.48,4509.2,16,Tuesday,Purchase,Online Services,Contactless,Bengaluru,No,POS,60.4,2.5,3,19,4560.44,4875.24,392,0,No,Yes,No,0
180042,TXN0080042,30,1373,Male,121437.0,8293.69,162.95,19,Monday,Online Purchase,Dining,Contactless,Hyderabad,No,Mobile,41.0,22.2,6,14,191.3,97.53,867,1,No,No,No,0
